"ChEMBL ID";"Name";"UniProt Accessions";"Type";"Organism";"Compounds";"Activities";"Tax ID";"Species Group Flag"
"CHEMBL5169134";"Neurolysin, mitochondrial";"P42676";"SINGLE PROTEIN";"Rattus norvegicus";"23";"46";"10116";"False"
"CHEMBL612950";"Mucor racemosus";"";"ORGANISM";"Mucor racemosus";"30";"46";"4841";"False"
"CHEMBL4745";"Ryanodine receptor 2";"E9Q401";"SINGLE PROTEIN";"Mus musculus";"10";"10";"10090";"False"
"CHEMBL612611";"Escherichia";"";"ORGANISM";"Escherichia";"26";"30";"561";"True"
"CHEMBL5209637";"Aneurinibacillus migulanus";"";"ORGANISM";"Aneurinibacillus migulanus";"13";"13";"47500";"False"
"CHEMBL5481";"Phospholipase A2, membrane associated";"P14422";"SINGLE PROTEIN";"Oryctolagus cuniculus";"2";"2";"9986";"False"
"CHEMBL4295742";"Thioredoxin-dependent peroxide reductase, mitochondrial";"P30048";"SINGLE PROTEIN";"Homo sapiens";"2";"6";"9606";"False"
"CHEMBL4103";"Delta opioid receptor";"P79291";"SINGLE PROTEIN";"Sus scrofa";"1";"1";"9823";"False"
"CHEMBL4295717";"Protein disulfide-isomerase A4";"P13667";"SINGLE PROTEIN";"Homo sapiens";"6";"11";"9606";"False"
"CHEMBL612500";"Pseudomonas fluorescens";"";"ORGANISM";"Pseudomonas fluorescens";"1027";"1593";"294";"False"
"CHEMBL4680032";"Ubiquitin carboxyl-terminal hydrolase 30";"Q3UN04";"SINGLE PROTEIN";"Mus musculus";"2";"2";"10090";"False"
"CHEMBL4624";"Fibonectin-binding protein C";"P9WQN9";"SINGLE PROTEIN";"Mycobacterium tuberculosis";"50";"60";"1773";"False"
"CHEMBL1255133";"Penicillin-binding protein 2B";"P0A3M5";"SINGLE PROTEIN";"Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)";"9";"63";"170187";"False"
"CHEMBL615077";"Citrobacter amalonaticus";"";"ORGANISM";"Citrobacter amalonaticus";"9";"35";"35703";"False"
"CHEMBL2285351";"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, chloroplastic";"Q9CAK8";"SINGLE PROTEIN";"Arabidopsis thaliana";"1";"1";"3702";"False"
"CHEMBL2656";"Creatine kinase M";"P06732";"SINGLE PROTEIN";"Homo sapiens";"30";"67";"9606";"False"
"CHEMBL2367252";"Orius strigicollis";"";"ORGANISM";"Orius strigicollis";"1";"1";"82748";"False"
"CHEMBL2367259";"Tripleurospermum maritimum subsp. inodorum";"";"ORGANISM";"Tripleurospermum maritimum subsp. inodorum";"3";"3";"99108";"False"
"CHEMBL2367261";"Homona magnanima";"";"ORGANISM";"Homona magnanima";"1";"1";"410822";"False"
"CHEMBL2366509";"Protoporphyrinogen oxidase, chloroplastic/mitochondrial";"Q94IG7";"SINGLE PROTEIN";"Spinacia oleracea";"6";"10";"3562";"False"
"CHEMBL4879504";"Eukaryotic translation initiation factor 2 subunit 2";"Q99L45";"SINGLE PROTEIN";"Mus musculus";"1";"1";"10090";"False"
"CHEMBL3885514";"Apoptosis regulator BAX/Bcl-2-related protein A1";"Q07812|Q16548";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL5927";"Interferon regulatory factor 1";"P23570";"SINGLE PROTEIN";"Rattus norvegicus";"2";"3";"10116";"False"
"CHEMBL1781858";"Casein kinase I isoform alpha";"O19175";"SINGLE PROTEIN";"Sus scrofa";"80";"80";"9823";"False"
"CHEMBL2146299";"Adenosylmethionine-8-amino-7-oxononanoate aminotransferase";"P9WQ81";"SINGLE PROTEIN";"Mycobacterium tuberculosis";"298";"298";"1773";"False"
"CHEMBL2146314";"Transcription factor SKN7";"P38889";"SINGLE PROTEIN";"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)";"365";"365";"559292";"False"
"CHEMBL614417";"Fusobacterium necrophorum";"";"ORGANISM";"Fusobacterium necrophorum";"62";"183";"859";"False"
"CHEMBL612779";"Human echovirus 6";"";"ORGANISM";"Human echovirus 6";"2";"3";"12062";"False"
"CHEMBL613319";"Sphaerechinus granularis";"";"ORGANISM";"Sphaerechinus granularis";"11";"11";"39374";"False"
"CHEMBL612353";"Echovirus";"";"ORGANISM";"Echovirus";"36";"55";"33758";"False"
"CHEMBL612861";"Dermatophagoides pteronyssinus";"";"ORGANISM";"Dermatophagoides pteronyssinus";"33";"58";"6956";"False"
"CHEMBL612629";"Prunus domestica";"";"ORGANISM";"Prunus domestica";"3";"6";"3758";"False"
"CHEMBL2095220";"Phosphodiesterases; PDE5 & PDE6";"O76074|Q13956|P18545|P35913|O43924|P16499|P51160";"SELECTIVITY GROUP";"Homo sapiens";"101";"103";"9606";"False"
"CHEMBL5394";"Trypanothione reductase";"P39040";"SINGLE PROTEIN";"Crithidia fasciculata";"1";"2";"5656";"False"
"CHEMBL613911";"Bifidobacterium longum";"";"ORGANISM";"Bifidobacterium longum";"94";"298";"216816";"False"
"CHEMBL612915";"Leishmania tarentolae";"";"ORGANISM";"Leishmania tarentolae";"50";"58";"5689";"False"
"CHEMBL4197";"Heat shock protein HSP 90-alpha";"P07901";"SINGLE PROTEIN";"Mus musculus";"54";"54";"10090";"False"
"CHEMBL3968";"Phospholipase A2 isozyme CM-I";"P00602";"SINGLE PROTEIN";"Naja mossambica";"9";"9";"8644";"False"
"CHEMBL2367024";"Frankliniella fusca";"";"ORGANISM";"Frankliniella fusca";"1";"15";"407009";"False"
"CHEMBL4105712";"Poly(ADP-ribose) glycohydrolase";"I6L8L7";"SINGLE PROTEIN";"Tetrahymena thermophila";"1";"1";"5911";"False"
"CHEMBL2367087";"Thrips tabaci";"";"ORGANISM";"Thrips tabaci";"33";"33";"161014";"False"
"CHEMBL2367312";"Thrips obscuratus";"";"ORGANISM";"Thrips obscuratus";"33";"68";"464996";"False"
"CHEMBL3308973";"Annexin A4";"P13214";"SINGLE PROTEIN";"Bos taurus";"1";"1";"9913";"False"
"CHEMBL4151";"Hexokinase";"Q8ST54";"SINGLE PROTEIN";"Trypanosoma cruzi";"42";"115";"5693";"False"
"CHEMBL3308965";"Eukaryotic initiation factor 4A";"P41378";"SINGLE PROTEIN";"Triticum aestivum";"1";"1";"4565";"False"
"CHEMBL612373";"Dictyostelium discoideum";"";"ORGANISM";"Dictyostelium discoideum";"70";"81";"44689";"False"
"CHEMBL4295530";"Multidrug efflux pump LfrA";"A0R5K5";"SINGLE PROTEIN";"Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155)";"18";"106";"246196";"False"
"CHEMBL5025";"Tyrosine-protein kinase TEC";"Q8CFK4";"SINGLE PROTEIN";"Mus musculus";"21";"25";"10090";"False"
"CHEMBL4295710";"Ribonuclease P protein component";"P0A0H5";"SINGLE PROTEIN";"Staphylococcus aureus";"31";"31";"1280";"False"
"CHEMBL2079851";"Snake venom metalloproteinase Bap1";"P83512";"SINGLE PROTEIN";"Bothrops asper";"23";"31";"8722";"False"
"CHEMBL3038479";"fMet-Leu-Phe receptor 1/2";"P21462|P25090";"PROTEIN FAMILY";"Homo sapiens";"26";"66";"9606";"False"
"CHEMBL612845";"Aspergillus oryzae";"";"ORGANISM";"Aspergillus oryzae";"292";"433";"5062";"False"
"CHEMBL1743297";"Sulfotransferase family cytosolic 2B member 1";"O00204";"SINGLE PROTEIN";"Homo sapiens";"3";"4";"9606";"False"
"CHEMBL613324";"Biomphalaria glabrata";"";"ORGANISM";"Biomphalaria glabrata";"58";"78";"6526";"False"
"CHEMBL2867";"Matrix metalloproteinase 11";"P24347";"SINGLE PROTEIN";"Homo sapiens";"14";"15";"9606";"False"
"CHEMBL612996";"Penicillium verrucosum";"";"ORGANISM";"Penicillium verrucosum";"20";"38";"60171";"False"
"CHEMBL4091";"1-deoxyxylulose-5-phosphate reductoisomerase";"P45568";"SINGLE PROTEIN";"Escherichia coli K-12";"99";"138";"83333";"False"
"CHEMBL4359";"UDP-N-acetylmuramoylalanine--D-glutamate ligase";"Q97RU8";"SINGLE PROTEIN";"Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)";"1";"1";"170187";"False"
"CHEMBL1075096";"UDP-galactofuranosyl transferase GlfT2";"O53585";"SINGLE PROTEIN";"Mycobacterium tuberculosis";"49";"50";"1773";"False"
"CHEMBL3343";"Tyrosine-protein kinase BLK";"P16277";"SINGLE PROTEIN";"Mus musculus";"36";"38";"10090";"False"
"CHEMBL612603";"Sinorhizobium meliloti";"";"ORGANISM";"Sinorhizobium meliloti";"41";"74";"382";"False"
"CHEMBL4523255";"Taste receptor type 2 member 19";"P59542";"SINGLE PROTEIN";"Homo sapiens";"8";"20";"9606";"False"
"CHEMBL3413";"Ecdysone receptor";"P49880";"SINGLE PROTEIN";"Aedes aegypti";"36";"102";"7159";"False"
"CHEMBL3217";"Vacuolar ATP synthase subunit B, kidney isoform";"P15313";"SINGLE PROTEIN";"Homo sapiens";"5";"5";"9606";"False"
"CHEMBL4523349";"Ras-related protein Rab-35";"Q6PHN9";"SINGLE PROTEIN";"Mus musculus";"1";"1";"10090";"False"
"CHEMBL5787";"Tissue factor";"P20352";"SINGLE PROTEIN";"Mus musculus";"1";"4";"10090";"False"
"CHEMBL4523268";"Rho-related GTP-binding protein RhoG";"P84096";"SINGLE PROTEIN";"Mus musculus";"1";"1";"10090";"False"
"CHEMBL1293226";"Lysine-specific demethylase 4D-like";"B2RXH2";"SINGLE PROTEIN";"Homo sapiens";"39569";"40234";"9606";"False"
"CHEMBL2367090";"Poa annua";"";"ORGANISM";"Poa annua";"99";"183";"93036";"False"
"CHEMBL5302";"Niemann-Pick C1-like 1 protein";"A0MJA5";"SINGLE PROTEIN";"Macaca mulatta";"4";"4";"9544";"False"
"CHEMBL2367104";"Cyperus iria";"";"ORGANISM";"Cyperus iria";"68";"145";"388567";"False"
"CHEMBL2615";"Renin";"P06281";"SINGLE PROTEIN";"Mus musculus";"8";"8";"10090";"False"
"CHEMBL2367181";"Mucor fuscus";"";"ORGANISM";"Mucor fuscus";"29";"58";"708069";"False"
"CHEMBL612437";"Fonsecaea pedrosoi";"";"ORGANISM";"Fonsecaea pedrosoi";"97";"116";"40355";"False"
"CHEMBL2366828";"Brassica rapa subsp. oleifera";"";"ORGANISM";"Brassica rapa subsp. oleifera";"72";"147";"145471";"False"
"CHEMBL3534";"Dolichyl-phosphate-mannose--protein mannosyltransferase 1";"O74189";"SINGLE PROTEIN";"Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)";"51";"56";"237561";"False"
"CHEMBL2366936";"Pseudoperonospora cubensis";"";"ORGANISM";"Pseudoperonospora cubensis";"748";"1623";"143453";"False"
"CHEMBL2079853";"Protein-glutamine gamma-glutamyltransferase 2";"P21981";"SINGLE PROTEIN";"Mus musculus";"14";"14";"10090";"False"
"CHEMBL1667674";"Beta-hexosaminidase";"Q9HZK0";"SINGLE PROTEIN";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"6";"11";"208964";"False"
"CHEMBL2146310";"Aberrant vpr protein";"Q77YF9";"SINGLE PROTEIN";"Human immunodeficiency virus 1";"14580";"14595";"11676";"False"
"CHEMBL612713";"Arachis hypogaea";"";"ORGANISM";"Arachis hypogaea";"4";"20";"3818";"False"
"CHEMBL1671609";"ERO1-like protein alpha";"Q96HE7";"SINGLE PROTEIN";"Homo sapiens";"16";"22";"9606";"False"
"CHEMBL612830";"Glycine max";"";"ORGANISM";"Glycine max";"106";"342";"3847";"False"
"CHEMBL2367311";"Trichogramma nubilale";"";"ORGANISM";"Trichogramma nubilale";"28";"84";"53591";"False"
"CHEMBL2366926";"Gossypium";"";"ORGANISM";"Gossypium";"5";"36";"3633";"True"
"CHEMBL2366963";"Dactylis glomerata";"";"ORGANISM";"Dactylis glomerata";"10";"15";"4509";"False"
"CHEMBL2367276";"Aphis medicaginis";"";"ORGANISM";"Aphis medicaginis";"50";"140";"1281368";"False"
"CHEMBL2366666";"Vigna unguiculata";"";"ORGANISM";"Vigna unguiculata";"1";"5";"3917";"False"
"CHEMBL2366748";"Liposcelis bostrychophila";"";"ORGANISM";"Liposcelis bostrychophila";"8";"71";"185214";"False"
"CHEMBL2242729";"Acetylcholinesterase";"Q8MZM0";"SINGLE PROTEIN";"Plutella xylostella";"26";"36";"51655";"False"
"CHEMBL2366919";"Aphis fabae";"";"ORGANISM";"Aphis fabae";"115";"223";"191316";"False"
"CHEMBL2366638";"Euphorbia heterophylla";"";"ORGANISM";"Euphorbia heterophylla";"1";"40";"212910";"False"
"CHEMBL5622";"Cathepsin G";"P28293";"SINGLE PROTEIN";"Mus musculus";"9";"11";"10090";"False"
"CHEMBL2367182";"Asteraceae";"";"ORGANISM";"Asteraceae";"1";"5";"4210";"True"
"CHEMBL3813588";"Tyrosyl-DNA phosphodiesterase 2";"Q9JJX7";"SINGLE PROTEIN";"Mus musculus";"3";"3";"10090";"False"
"CHEMBL613069";"Lactococcus lactis";"";"ORGANISM";"Lactococcus lactis";"113";"206";"1358";"False"
"CHEMBL3693";"Farnesyl pyrophosphate synthase";"Q0GKD7";"SINGLE PROTEIN";"Leishmania donovani";"66";"85";"5661";"False"
"CHEMBL613155";"Strongylocentrotus intermedius";"";"ORGANISM";"Strongylocentrotus intermedius";"5";"5";"7667";"False"
"CHEMBL2366987";"Glomerella cingulata";"";"ORGANISM";"Glomerella cingulata";"49";"49";"5457";"False"
"CHEMBL4742314";"Cereblon/Protein LTV1 homolog";"Q96SW2|Q96GA3";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4544";"3-oxoacyl-[acyl-carrier-protein] synthase 1";"P9WQD9";"SINGLE PROTEIN";"Mycobacterium tuberculosis";"34";"34";"1773";"False"
"CHEMBL2367277";"Phomopsis obscurans";"";"ORGANISM";"Phomopsis obscurans";"53";"86";"291056";"False"
"CHEMBL4523628";"Integrin alpha-V/Integrin beta-5";"P43406|O70309";"PROTEIN COMPLEX";"Mus musculus";"2";"2";"10090";"False"
"CHEMBL1908388";"Cell division control protein 2 homolog";"P61075";"SINGLE PROTEIN";"Plasmodium falciparum (isolate 3D7)";"194";"194";"36329";"False"
"CHEMBL1628484";"Amiloride-sensitive sodium channel subunit gamma";"P51170";"SINGLE PROTEIN";"Homo sapiens";"6";"6";"9606";"False"
"CHEMBL613877";"Rotifers";"";"ORGANISM";"Rotifera";"23";"49";"10190";"True"
"CHEMBL2176794";"Chloride transport protein 6";"O35454";"SINGLE PROTEIN";"Mus musculus";"2";"2";"10090";"False"
"CHEMBL612356";"Blumeria graminis";"";"ORGANISM";"Blumeria graminis";"253";"473";"34373";"False"
"CHEMBL4105897";"Opioid receptor homologue";"O57585";"SINGLE PROTEIN";"Danio rerio";"9";"9";"7955";"False"
"CHEMBL1075187";"Diacylglycerol kinase epsilon";"P52429";"SINGLE PROTEIN";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL4105894";"Myc proto-oncogene protein";"P09416";"SINGLE PROTEIN";"Rattus norvegicus";"8";"8";"10116";"False"
"CHEMBL614443";"Morganella morganii";"";"ORGANISM";"Morganella morganii";"878";"1273";"582";"False"
"CHEMBL2406895";"G protein-activated inward rectifier potassium channel 2";"P48051";"SINGLE PROTEIN";"Homo sapiens";"13";"13";"9606";"False"
"CHEMBL4296130";"Cereblon/Histone deacetylase 1";"Q13547|Q96SW2";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"7";"11";"9606";"False"
"CHEMBL4523935";"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)";"Q9HXY2";"SINGLE PROTEIN";"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM14847 / LMG 12228 / 1C / PRS 101 / PAO1)";"2";"2";"208964";"False"
"CHEMBL4296294";"DNA-directed RNA polymerase subunit beta";"B7UPE2";"SINGLE PROTEIN";"Escherichia coli O127:H6 (strain E2348/69 / EPEC)";"5";"15";"574521";"False"
"CHEMBL4879510";"Nucleolar protein 56";"Q9D6Z1";"SINGLE PROTEIN";"Mus musculus";"1";"1";"10090";"False"
"CHEMBL3509596";"Cytochrome P450 2C13, male-specific";"P20814";"SINGLE PROTEIN";"Rattus norvegicus";"1";"2";"10116";"False"
"CHEMBL2367148";"Cyperus microiria";"";"ORGANISM";"Cyperus microiria";"1";"4";"1249730";"False"
"CHEMBL2321634";"Beta-1,3-galactosyltransferase 1";"Q9Y5Z6";"SINGLE PROTEIN";"Homo sapiens";"3";"5";"9606";"False"
"CHEMBL4105779";"Midasin";"Q9NU22";"SINGLE PROTEIN";"Homo sapiens";"237";"237";"9606";"False"
"CHEMBL4106173";"Potassium voltage-gated channel subfamily A member 1/2 (Kv1.1/Kv1.2)";"P10499|P63142";"PROTEIN FAMILY";"Rattus norvegicus";"1";"8";"10116";"False"
"CHEMBL4105704";"Obg-like ATPase 1";"Q9NTK5";"SINGLE PROTEIN";"Homo sapiens";"188";"188";"9606";"False"
"CHEMBL3299";"Src homology 2 domain containing transforming protein C2";"P98077";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4105705";"Dynamin-like 120 kDa protein, mitochondrial";"O60313";"SINGLE PROTEIN";"Homo sapiens";"243";"243";"9606";"False"
"CHEMBL4626";"Metabotropic glutamate receptor 8";"P47743";"SINGLE PROTEIN";"Mus musculus";"5";"5";"10090";"False"
"CHEMBL3879861";"Multidrug efflux ATP-binding/permease protein Rv0194";"O53645";"SINGLE PROTEIN";"Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)";"1";"3";"83332";"False"
"CHEMBL4742324";"Cereblon/SIRT5";"Q9NXA8|Q96SW2";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL2034809";"C-type lectin domain family 7 member A";"Q6QLQ4";"SINGLE PROTEIN";"Mus musculus";"6";"8";"10090";"False"
"CHEMBL1741190";"GTP-binding nuclear protein Ran";"P62826";"SINGLE PROTEIN";"Homo sapiens";"244";"244";"9606";"False"
"CHEMBL4879550";"Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase";"P0A722";"SINGLE PROTEIN";"Escherichia coli";"1";"1";"562";"False"
"CHEMBL4879475";"Dihydropyrimidinase-related protein 3";"Q62188";"SINGLE PROTEIN";"Mus musculus";"2";"2";"10090";"False"
"CHEMBL4523879";"Probable G-protein coupled receptor 141";"Q7Z602";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL5169198";"Synaptic vesicle glycoprotein 2A";"Q9JIS5";"SINGLE PROTEIN";"Mus musculus";"2";"2";"10090";"False"
"CHEMBL4105815";"Glycine--tRNA ligase";"P41250";"SINGLE PROTEIN";"Homo sapiens";"243";"243";"9606";"False"
"CHEMBL2336";"MAP kinase p38 alpha";"P47811";"SINGLE PROTEIN";"Mus musculus";"245";"297";"10090";"False"
"CHEMBL3137292";"Inorganic pyrophosphatase";"P9WI55";"SINGLE PROTEIN";"Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)";"24";"34";"83332";"False"
"CHEMBL614871";"Astrocytes";"";"CELL-LINE";"";"121";"145";"";"False"
"CHEMBL3108635";"Arginase";"O96394";"SINGLE PROTEIN";"Leishmania amazonensis";"36";"92";"5659";"False"
"CHEMBL380";"Human immunodeficiency virus 2";"";"ORGANISM";"Human immunodeficiency virus 2";"1969";"3124";"11709";"False"
"CHEMBL4105816";"Acyl-CoA dehydrogenase family member 10";"Q6JQN1";"SINGLE PROTEIN";"Homo sapiens";"218";"218";"9606";"False"
"CHEMBL614738";"Renal cells";"";"CELL-LINE";"Homo sapiens";"23";"31";"9606";"False"
"CHEMBL2111356";"Mitogen-activated protein kinase 1 and 3 (ERK2 and ERK1)";"P63086|P21708";"PROTEIN FAMILY";"Rattus norvegicus";"14";"22";"10116";"False"
"CHEMBL613750";"Coxsackievirus";"";"ORGANISM";"Coxsackievirus";"291";"569";"12066";"False"
"CHEMBL4295682";"Serine/threonine-protein kinase PAK 1";"O88643";"SINGLE PROTEIN";"Mus musculus";"3";"3";"10090";"False"
"CHEMBL614174";"MO/Mphi";"";"CELL-LINE";"Homo sapiens";"1";"4";"9606";"False"
"CHEMBL4523873";"G-protein coupled receptor family C group 6 member A";"Q5T6X5";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL2094266";"Protein kinase C (PKC)";"P05696|P68403|P09216|P63319|P09215|Q64617|Q9WTQ0|P09217";"PROTEIN FAMILY";"Rattus norvegicus";"292";"359";"10116";"False"
"CHEMBL4523911";"Trace amine-associated receptor 9";"Q96RI9";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL3875";"Thyrotropin-releasing hormone receptor 2";"Q9R297";"SINGLE PROTEIN";"Rattus norvegicus";"31";"58";"10116";"False"
"CHEMBL2111367";"PI3-kinase p110-alpha/p85-alpha";"P27986|P42336";"PROTEIN COMPLEX";"Homo sapiens";"2276";"2587";"9606";"False"
"CHEMBL614104";"Lung cancer tumor cell line";"";"CELL-LINE";"";"8";"8";"";"False"
"CHEMBL614329";"MCF7-VP16";"";"CELL-LINE";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL4234";"Estradiol 17-beta-dehydrogenase 3";"P37058";"SINGLE PROTEIN";"Homo sapiens";"377";"821";"9606";"False"
"CHEMBL2898";"NF-kappaB inhibitor alpha";"P25963";"SINGLE PROTEIN";"Homo sapiens";"88";"183";"9606";"False"
"CHEMBL2095199";"Potassium-transporting ATPase";"P09626|P18598";"PROTEIN COMPLEX";"Rattus norvegicus";"404";"425";"10116";"False"
"CHEMBL2010636";"Class 1 phosphodiesterase PDEB1";"Q8WQX9";"SINGLE PROTEIN";"Trypanosoma brucei";"270";"291";"5691";"False"
"CHEMBL614359";"Osteoclast-like";"";"CELL-LINE";"";"49";"59";"";"False"
"CHEMBL2111325";"PPAR alpha/gamma";"P37231|Q07869";"SELECTIVITY GROUP";"Homo sapiens";"96";"197";"9606";"False"
"CHEMBL2367227";"Mayaro virus";"";"ORGANISM";"Mayaro virus";"6";"6";"59301";"False"
"CHEMBL612540";"NCI-H630";"";"CELL-LINE";"Homo sapiens";"157";"194";"9606";"False"
"CHEMBL613721";"Reovirus sp.";"";"ORGANISM";"Reovirus sp.";"317";"323";"10891";"False"
"CHEMBL4259";"Human herpesvirus 5 chemokine receptor";"P69332";"SINGLE PROTEIN";"Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5)";"38";"84";"10360";"False"
"CHEMBL4329";"Kappa opioid receptor";"P33534";"SINGLE PROTEIN";"Mus musculus";"627";"971";"10090";"False"
"CHEMBL6006";"Serine/threonine-protein kinase ULK1";"O75385";"SINGLE PROTEIN";"Homo sapiens";"664";"982";"9606";"False"
"CHEMBL3930";"Triosephosphate isomerase";"P00939";"SINGLE PROTEIN";"Oryctolagus cuniculus";"6";"6";"9986";"False"
"CHEMBL1075515";"NCI-H1573";"";"CELL-LINE";"Homo sapiens";"105";"107";"9606";"False"
"CHEMBL613836";"TPC1";"";"CELL-LINE";"Homo sapiens";"14";"20";"9606";"False"
"CHEMBL1075398";"BHT-101";"";"CELL-LINE";"Homo sapiens";"111";"116";"9606";"False"
"CHEMBL1907592";"Neuronal acetylcholine receptor; alpha2/beta2";"P12389|P12390";"PROTEIN COMPLEX";"Rattus norvegicus";"170";"198";"10116";"False"
"CHEMBL2189147";"Signal transducer and transcription activator 6";"P52633";"SINGLE PROTEIN";"Mus musculus";"11";"17";"10090";"False"
"CHEMBL614668";"ECa-109 cell line";"";"CELL-LINE";"Homo sapiens";"642";"1043";"9606";"False"
"CHEMBL5221";"Nischarin";"Q4G017";"SINGLE PROTEIN";"Rattus norvegicus";"201";"241";"10116";"False"
"CHEMBL614704";"BL13/0";"";"CELL-LINE";"";"9";"15";"";"False"
"CHEMBL3900";"Leukocyte proteinase 3";"P24158";"SINGLE PROTEIN";"Homo sapiens";"171";"200";"9606";"False"
"CHEMBL612809";"WIL2";"";"CELL-LINE";"Homo sapiens";"116";"178";"9606";"False"
"CHEMBL614658";"Adipocytes";"";"CELL-LINE";"";"3";"5";"";"False"
"CHEMBL2095221";"Vasopressin V1 receptor";"P48974|P30560";"PROTEIN FAMILY";"Rattus norvegicus";"297";"358";"10116";"False"
"CHEMBL3766";"Vasopressin V2 receptor";"Q00788";"SINGLE PROTEIN";"Rattus norvegicus";"635";"776";"10116";"False"
"CHEMBL3046";"Sialidase 3";"Q9UQ49";"SINGLE PROTEIN";"Homo sapiens";"252";"398";"9606";"False"
"CHEMBL5100";"Kynureninase";"Q16719";"SINGLE PROTEIN";"Homo sapiens";"14";"42";"9606";"False"
"CHEMBL4296621";"Adenosine receptors; A2a & A2b";"P29275|P29274";"SELECTIVITY GROUP";"Homo sapiens";"7";"7";"9606";"False"
"CHEMBL612565";"5637";"";"CELL-LINE";"Homo sapiens";"487";"626";"9606";"False"
"CHEMBL4166";"NADP-dependent leukotriene B4 12-hydroxydehydrogenase";"P97584";"SINGLE PROTEIN";"Rattus norvegicus";"4";"8";"10116";"False"
"CHEMBL3144";"Glucocorticoid receptor";"P06537";"SINGLE PROTEIN";"Mus musculus";"72";"140";"10090";"False"
"CHEMBL613217";"Leptinotarsa decemlineata";"";"ORGANISM";"Leptinotarsa decemlineata";"98";"1161";"7539";"False"
"CHEMBL613142";"Onchocerca volvulus";"";"ORGANISM";"Onchocerca volvulus";"29";"56";"6282";"False"
"CHEMBL3060";"Glycine transporter 2";"Q9Y345";"SINGLE PROTEIN";"Homo sapiens";"627";"697";"9606";"False"
"CHEMBL2366663";"Chilo suppressalis";"";"ORGANISM";"Chilo suppressalis";"281";"440";"168631";"False"
"CHEMBL4973";"Excitatory amino acid transporter 2";"P43004";"SINGLE PROTEIN";"Homo sapiens";"289";"552";"9606";"False"
"CHEMBL1075315";"C-X-C chemokine receptor type 5";"P32302";"SINGLE PROTEIN";"Homo sapiens";"164";"185";"9606";"False"
"CHEMBL1075162";"Uracil nucleotide/cysteinyl leukotriene receptor";"Q13304";"SINGLE PROTEIN";"Homo sapiens";"133";"291";"9606";"False"
"CHEMBL2472";"GABA receptor alpha-4 subunit";"P48169";"SINGLE PROTEIN";"Homo sapiens";"7";"7";"9606";"False"
"CHEMBL612663";"Periplaneta americana";"";"ORGANISM";"Periplaneta americana";"143";"501";"6978";"False"
"CHEMBL612282";"SW-60";"";"CELL-LINE";"Homo sapiens";"20";"20";"9606";"False"
"CHEMBL2957";"Plasminogen";"P06868";"SINGLE PROTEIN";"Bos taurus";"18";"18";"9913";"False"
"CHEMBL2523";"ADAM17";"Q9Z1K9";"SINGLE PROTEIN";"Rattus norvegicus";"9";"14";"10116";"False"
"CHEMBL3655";"Tyrosine-protein kinase SRC";"P00523";"SINGLE PROTEIN";"Gallus gallus";"397";"482";"9031";"False"
"CHEMBL612440";"NCI-H446";"";"CELL-LINE";"Homo sapiens";"301";"436";"9606";"False"
"CHEMBL2096674";"Cyclooxygenase";"O62664|O62698";"PROTEIN FAMILY";"Bos taurus";"284";"304";"9913";"False"
"CHEMBL4727";"Amine oxidase, copper containing";"O70423";"SINGLE PROTEIN";"Mus musculus";"52";"62";"10090";"False"
"CHEMBL3713";"Tyrosine 3-hydroxylase";"P17289";"SINGLE PROTEIN";"Bos taurus";"16";"41";"9913";"False"
"CHEMBL614356";"ML-2";"";"CELL-LINE";"Homo sapiens";"137";"139";"9606";"False"
"CHEMBL613174";"Vibrio harveyi";"";"ORGANISM";"Vibrio harveyi";"172";"376";"669";"False"
